Mayad	mayad	may	yad	BOS	guid	ADJ
ang	ang	ang	ang	Ambas	bayabas	DET
bayabas	bayabas	bay	bas	ang	.	NOUN
.	.	.	.	bayabas	EOS	PUNCT

Isol	isol	iso	sol	BOS	ang	VERB
ang	ang	ang	ang	Isol	balahibo	DET
balahibo	balahibo	bal	ibo	ang	.	NOUN
.	.	.	.	balahibo	EOS	PUNCT

Maputi	maputi	map	uti	BOS	ang	ADJ
ang	ang	ang	ang	Maputi	bata	DET
bata	bata	bat	ata	ang	.	NOUN
.	.	.	.	bata	EOS	PUNCT

Buksan	buksan	buk	san	BOS	ang	VERB
ang	ang	ang	ang	Buksan	karga	DET
karga	karga	kar	rga	ang	.	NOUN
.	.	.	.	karga	EOS	PUNCT

Maabtik	maabtik	maa	tik	BOS	ang	ADJ
ang	ang	ang	ang	Maabtik	gata	DET
gata	gata	gat	ata	ang	.	NOUN
.	.	.	.	gata	EOS	PUNCT

Giya	giya	giy	iya	BOS	ang	VERB
ang	ang	ang	ang	Giya	hampang	DET
hampang	hampang	ham	pang	ang	.	NOUN
.	.	.	.	hampang	EOS	PUNCT

Mahumok	mahumok	mah	mok	BOS	ang	ADJ
ang	ang	ang	ang	Mahumok	kandila	DET
kandila	kandila	kan	ila	ang	.	NOUN
.	.	.	.	kandila	EOS	PUNCT

Ampo	ampo	amp	mpo	BOS	ang	VERB
ang	ang	ang	ang	Ampo	duma	DET
duma	duma	dum	uma	ang	.	NOUN
.	.	.	.	duma	EOS	PUNCT

Maitum	maitum	mai	tum	BOS	ang	ADJ
ang	ang	ang	ang	Maitum	higot	DET
higot	higot	hig	got	ang	.	NOUN
.	.	.	.	higot	EOS	PUNCT

Kihad	kihad	kih	had	BOS	ang	VERB
ang	ang	ang	ang	Kihad	kaha	DET
kaha	kaha	kah	aha	ang	.	NOUN
.	.	.	.	kaha	EOS	PUNCT

Butong	butong	but	ong	BOS	ang	VERB
ang	ang	ang	ang	Butong	balahibo	DET
balahibo	balahibo	bal	ibo	ang	.	NOUN
.	.	.	.	balahibo	EOS	PUNCT

Bagtuk	bagtuk	bag	tuk	BOS	ang	ADJ
ang	ang	ang	ang	Bagtuk	kaagahon	DET
kaagahon	kaagahon	kaa	hon	ang	.	NOUN
.	.	.	.	kaagahon	EOS	PUNCT

Buklas	buklas	buk	las	BOS	ang	VERB
ang	ang	ang	ang	Buklas	gaw-gaw	DET
gaw-gaw	gaw-gaw	gaw	gaw	ang	.	NOUN
.	.	.	.	gaw-gaw	EOS	PUNCT

Mapula	mapula	map	ula	BOS	ang	ADJ
ang	ang	ang	ang	Mapula	kama	DET
kama	kama	kam	ama	ang	.	NOUN
.	.	.	.	kama	EOS	PUNCT

Agwanta	agwanta	agw	nta	BOS	ang	VERB
ang	ang	ang	ang	Agwanta	hinambog	DET
hinambog	hinambog	hin	bog	ang	.	NOUN
.	.	.	.	hinambog	EOS	PUNCT

Alisto	alisto	ali	sto	BOS	ang	ADJ
ang	ang	ang	ang	Alisto	kabayo	DET
kabayo	kabayo	kab	ayo	ang	.	NOUN
.	.	.	.	kabayo	EOS	PUNCT

Gwa	gwa	gwa	gwa	BOS	ang	VERB
ang	ang	ang	ang	Gwa	hablon	DET
hablon	hablon	hab	lon	ang	.	NOUN
.	.	.	.	hablon	EOS	PUNCT

Batinggilan	batinggilan	bat	lan	BOS	ang	ADJ
ang	ang	ang	ang	Batinggilan	kanding	DET
kanding	kanding	kan	ing	ang	.	NOUN
.	.	.	.	kanding	EOS	PUNCT

Aman	aman	ama	man	BOS	ang	VERB
ang	ang	ang	ang	Aman	apdo	DET
apdo	apdo	apd	pdo	ang	.	NOUN
.	.	.	.	apdo	EOS	PUNCT

Matin-aw	matin-aw	mat	-aw	BOS	ang	ADJ
ang	ang	ang	ang	Matin-aw	bukid	DET
bukid	bukid	buk	kid	ang	.	NOUN
.	.	.	.	bukid	EOS	PUNCT

Hugas	hugas	hug	gas	BOS	ang	VERB
ang	ang	ang	ang	Hugas	balbas	DET
balbas	balbas	bal	bas	ang	.	NOUN
.	.	.	.	balbas	EOS	PUNCT

Maitom	maitom	mai	tom	BOS	ang	ADJ
ang	ang	ang	ang	Maitom	baliskad	DET
baliskad	baliskad	bal	kad	ang	.	NOUN
.	.	.	.	baliskad	EOS	PUNCT

Buktot	buktot	buk	tot	BOS	ang	ADJ
ang	ang	ang	ang	Buktot	bangko	DET
bangko	bangko	ban	gko	ang	.	NOUN
.	.	.	.	bangko	EOS	PUNCT

Hukas	hukas	huk	kas	BOS	ang	VERB
ang	ang	ang	ang	Hukas	kalis	DET
kalis	kalis	kal	lis	ang	.	NOUN
.	.	.	.	kalis	EOS	PUNCT

Mataas	mataas	mat	aas	BOS	ang	ADJ
ang	ang	ang	ang	Mataas	karga	DET
karga	karga	kar	rga	ang	.	NOUN
.	.	.	.	karga	EOS	PUNCT

Baklay	baklay	bak	lay	BOS	ang	VERB
ang	ang	ang	ang	Baklay	dugo	DET
dugo	dugo	dug	ugo	ang	.	NOUN
.	.	.	.	dugo	EOS	PUNCT

Malip-ot	malip-ot	mal	-ot	BOS	ang	ADJ
ang	ang	ang	ang	Malip-ot	binalaybay	DET
binalaybay	binalaybay	bin	bay	ang	.	NOUN
.	.	.	.	binalaybay	EOS	PUNCT

Kanta	kanta	kan	nta	BOS	ang	VERB
ang	ang	ang	ang	Kanta	butkon	DET
butkon	butkon	but	kon	ang	.	NOUN
.	.	.	.	butkon	EOS	PUNCT

Antipatiko	antipatiko	ant	iko	BOS	ang	ADJ
ang	ang	ang	ang	Antipatiko	kaon	DET
kaon	kaon	kao	aon	ang	.	NOUN
.	.	.	.	kaon	EOS	PUNCT

Gaang	gaang	gaa	ang	BOS	ang	VERB
ang	ang	ang	ang	Gaang	himaya	DET
himaya	himaya	him	aya	ang	.	NOUN
.	.	.	.	himaya	EOS	PUNCT

Mabugnaw	mabugnaw	mab	naw	BOS	ang	ADJ
ang	ang	ang	ang	Mabugnaw	kugmat	DET
kugmat	kugmat	kug	mat	ang	.	NOUN
.	.	.	.	kugmat	EOS	PUNCT

Himos	himos	him	mos	BOS	ang	VERB
ang	ang	ang	ang	Himos	bintana	DET
bintana	bintana	bin	ana	ang	.	NOUN
.	.	.	.	bintana	EOS	PUNCT

Antiyado	antiyado	ant	ado	BOS	ang	ADJ
ang	ang	ang	ang	Antiyado	hampangan	DET
hampangan	hampangan	ham	gan	ang	.	NOUN
.	.	.	.	hampangan	EOS	PUNCT

Maayo	maayo	maa	ayo	BOS	gid	ADJ
gid	gid	gid	gid	Maayo	ang	PART
ang	ang	ang	ang	gid	panahon	DET
panahon	panahon	pan	hon	ang	subong	NOUN
subong	subong	sub	ong	panahon	.	ADV
.	.	.	.	subong	EOS	PUNCT

Kaon	kaon	kao	aon	BOS	kamo	VERB
kamo	kamo	kam	amo	Kaon	sang	PRON
sang	sang	san	ang	kamo	panyaga	DET
panyaga	panyaga	pan	aga	sang	.	NOUN
.	.	.	.	panyaga	EOS	PUNCT

Dako	dako	dak	ako	BOS	ang	ADJ
ang	ang	ang	ang	Dako	balay	DET
balay	balay	bal	lay	ang	ni	NOUN
ni	ni	ni	ni	balay	Toto	DET
Toto	toto	tot	oto	ni	.	PROPN
.	.	.	.	Toto	EOS	PUNCT

Gwapa	gwapa	gwa	apa	BOS	ang	ADJ
ang	ang	ang	ang	Gwapa	bata	DET
bata	bata	bat	ata	ang	ni	NOUN
ni	ni	ni	ni	bata	Ana	DET
Ana	ana	ana	ana	ni	.	PROPN
.	.	.	.	Ana	EOS	PUNCT

Bakal	bakal	bak	kal	BOS	ka	VERB
ka	ka	ka	ka	Bakal	sang	PRON
sang	sang	san	ang	ka	tinapay	DET
tinapay	tinapay	tin	pay	sang	.	NOUN
.	.	.	.	tinapay	EOS	PUNCT

Lakat	lakat	lak	kat	BOS	sila	VERB
sila	sila	sil	ila	Lakat	pakadto	PRON
pakadto	pakadto	pak	dto	sila	sa	VERB
sa	sa	sa	sa	pakadto	uma	DET
uma	uma	uma	uma	sa	.	NOUN
.	.	.	.	uma	EOS	PUNCT

Inom	inom	ino	nom	BOS	ka	VERB
ka	ka	ka	ka	Inom	sang	PRON
sang	sang	san	ang	ka	tubig	DET
tubig	tubig	tub	big	sang	.	NOUN
.	.	.	.	tubig	EOS	PUNCT

Hampang	hampang	ham	pang	BOS	ang	VERB
ang	ang	ang	ang	Hampang	mga	DET
mga	mga	mga	mga	ang	bata	DET
bata	bata	bat	ata	mga	.	NOUN
.	.	.	.	bata	EOS	PUNCT

Limpyo	limpyo	lim	pyo	BOS	ang	ADJ
ang	ang	ang	ang	Limpyo	sapa	DET
sapa	sapa	sap	apa	ang	sa	NOUN
sa	sa	sa	sa	sapa	bukid	DET
bukid	bukid	buk	kid	sa	.	NOUN
.	.	.	.	bukid	EOS	PUNCT

Tugnaw	tugnaw	tug	naw	BOS	ang	ADJ
ang	ang	ang	ang	Tugnaw	hangin	DET
hangin	hangin	han	gin	ang	sa	NOUN
sa	sa	sa	sa	hangin	gwa	DET
gwa	gwa	gwa	gwa	sa	.	NOUN
.	.	.	.	gwa	EOS	PUNCT

Luto	luto	lut	uto	BOS	si	VERB
si	si	si	si	Luto	Nanay	DET
Nanay	nanay	nan	nay	si	sang	PROPN
sang	sang	san	ang	Nanay	sud-an	DET
sud-an	sud-an	sud	-an	sang	.	NOUN
.	.	.	.	sud-an	EOS	PUNCT

Sulat	sulat	sul	lat	BOS	si	VERB
si	si	si	si	Sulat	Nene	DET
Nene	nene	nen	ene	si	sa	PROPN
sa	sa	sa	sa	Nene	papel	DET
papel	papel	pap	pel	sa	.	NOUN
.	.	.	.	papel	EOS	PUNCT

Kanta	kanta	kan	nta	BOS	kamo	VERB
kamo	kamo	kam	amo	Kanta	para	PRON
para	para	par	ara	kamo	sa	ADP
sa	sa	sa	sa	para	amon	DET
amon	amon	amo	mon	sa	.	PRON
.	.	.	.	amon	EOS	PUNCT

Tan-aw	tan-aw	tan	-aw	BOS	sila	VERB
sila	sila	sil	ila	Tan-aw	sang	PRON
sang	sang	san	ang	sila	sine	DET
sine	sine	sin	ine	sang	karon	NOUN
karon	karon	kar	ron	sine	.	ADV
.	.	.	.	karon	EOS	PUNCT

Mataas	mataas	mat	aas	BOS	ang	ADJ
ang	ang	ang	ang	Mataas	kahoy	DET
kahoy	kahoy	kah	hoy	ang	sa	NOUN
sa	sa	sa	sa	kahoy	likod	DET
likod	likod	lik	kod	sa	.	NOUN
.	.	.	.	likod	EOS	PUNCT

Pula	pula	pul	ula	BOS	ang	ADJ
ang	ang	ang	ang	Pula	kolor	DET
kolor	kolor	kol	lor	ang	sang	NOUN
sang	sang	san	ang	kolor	awto	DET
awto	awto	awt	wto	sang	.	NOUN
.	.	.	.	awto	EOS	PUNCT

Buotan	buotan	buo	tan	BOS	ang	ADJ
ang	ang	ang	ang	Buotan	anak	DET
anak	anak	ana	nak	ang	ni	NOUN
ni	ni	ni	ni	anak	Jose	DET
Jose	jose	jos	ose	ni	.	PROPN
.	.	.	.	Jose	EOS	PUNCT

Malipayon	malipayon	mal	yon	BOS	kami	ADJ
kami	kami	kam	ami	Malipayon	tanan	PRON
tanan	tanan	tan	nan	kami	diri	ADJ
diri	diri	dir	iri	tanan	.	ADV
.	.	.	.	diri	EOS	PUNCT

Madasig	madasig	mad	sig	BOS	ang	ADJ
ang	ang	ang	ang	Madasig	dalagan	DET
dalagan	dalagan	dal	gan	ang	sang	NOUN
sang	sang	san	ang	dalagan	ido	DET
ido	ido	ido	ido	sang	.	NOUN
.	.	.	.	ido	EOS	PUNCT

Mabug-at	mabug-at	mab	-at	BOS	ang	ADJ
ang	ang	ang	ang	Mabug-at	dala	DET
dala	dala	dal	ala	ang	ni	NOUN
ni	ni	ni	ni	dala	Pedro	DET
Pedro	pedro	ped	dro	ni	.	PROPN
.	.	.	.	Pedro	EOS	PUNCT

Mabug-at	mabug-at	mab	-at	BOS	ang	ADJ
ang	ang	ang	ang	Mabug-at	sako	DET
sako	sako	sak	ako	ang	sang	NOUN
sang	sang	san	ang	sako	bugas	DET
bugas	bugas	bug	gas	sang	.	NOUN
.	.	.	.	bugas	EOS	PUNCT

Mataas	mataas	mat	aas	BOS	ang	ADJ
ang	ang	ang	ang	Mataas	lupad	DET
lupad	lupad	lup	pad	ang	sang	NOUN
sang	sang	san	ang	lupad	pispis	DET
pispis	pispis	pis	pis	sang	.	NOUN
.	.	.	.	pispis	EOS	PUNCT

Puti	puti	put	uti	BOS	ang	ADJ
ang	ang	ang	ang	Puti	panganod	DET
panganod	panganod	pan	nod	ang	sa	NOUN
sa	sa	sa	sa	panganod	langit	ADP
langit	langit	lan	git	sa	.	NOUN
.	.	.	.	langit	EOS	PUNCT

Luto	luto	lut	uto	BOS	na	VERB
na	na	na	na	Luto	ang	PART
ang	ang	ang	ang	na	paniudto	DET
paniudto	paniudto	pan	dto	ang	naton	NOUN
naton	naton	nat	ton	paniudto	.	PRON
.	.	.	.	naton	EOS	PUNCT

Sulat	sulat	sul	lat	BOS	ka	VERB
ka	ka	ka	ka	Sulat	sang	PRON
sang	sang	san	ang	ka	imo	DET
imo	imo	imo	imo	sang	ngalan	PRON
ngalan	ngalan	nga	lan	imo	.	NOUN
.	.	.	.	ngalan	EOS	PUNCT

Bakal	bakal	bak	kal	BOS	kamo	VERB
kamo	kamo	kam	amo	Bakal	sang	PRON
sang	sang	san	ang	kamo	preska	DET
preska	preska	pre	ska	sang	isda	ADJ
isda	isda	isd	sda	preska	.	NOUN
.	.	.	.	isda	EOS	PUNCT

Dagan	dagan	dag	gan	BOS	ang	VERB
ang	ang	ang	ang	Dagan	bata	DET
bata	bata	bat	ata	ang	sa	NOUN
sa	sa	sa	sa	bata	dalan	ADP
dalan	dalan	dal	lan	sa	.	NOUN
.	.	.	.	dalan	EOS	PUNCT

Tan-aw	tan-aw	tan	-aw	BOS	kami	VERB
kami	kami	kam	ami	Tan-aw	sang	PRON
sang	sang	san	ang	kami	sine	DET
sine	sine	sin	ine	sang	buas	NOUN
buas	buas	bua	uas	sine	.	ADV
.	.	.	.	buas	EOS	PUNCT

Hampang	hampang	ham	pang	BOS	sila	VERB
sila	sila	sil	ila	Hampang	sa	PRON
sa	sa	sa	sa	sila	idalom	ADP
idalom	idalom	ida	lom	sa	kahoy	NOUN
kahoy	kahoy	kah	hoy	idalom	.	NOUN
.	.	.	.	kahoy	EOS	PUNCT

Tawa	tawa	taw	awa	BOS	ang	VERB
ang	ang	ang	ang	Tawa	mga	DET
mga	mga	mga	mga	ang	tawo	DET
tawo	tawo	taw	awo	mga	didto	NOUN
didto	didto	did	dto	tawo	.	ADV
.	.	.	.	didto	EOS	PUNCT

Hibalo	hibalo	hib	alo	BOS	siya	VERB
siya	siya	siy	iya	Hibalo	sang	PRON
sang	sang	san	ang	siya	sekreto	DET
sekreto	sekreto	sek	eto	sang	namon	NOUN
namon	namon	nam	mon	sekreto	.	PRON
.	.	.	.	namon	EOS	PUNCT

Hulat	hulat	hul	lat	BOS	ka	VERB
ka	ka	ka	ka	Hulat	lang	PRON
lang	lang	lan	ang	ka	sa	NOUN
sa	sa	sa	sa	lang	guwa	ADP
guwa	guwa	guw	uwa	sa	.	VERB
.	.	.	.	guwa	EOS	PUNCT

Sakay	sakay	sak	kay	BOS	sila	VERB
sila	sila	sil	ila	Sakay	sa	PRON
sa	sa	sa	sa	sila	dako	ADP
dako	dako	dak	ako	sa	barko	ADJ
barko	barko	bar	rko	dako	.	NOUN
.	.	.	.	barko	EOS	PUNCT

Naog	naog	nao	aog	BOS	kamo	VERB
kamo	kamo	kam	amo	Naog	sa	PRON
sa	sa	sa	sa	kamo	sunod	ADP
sunod	sunod	sun	nod	sa	kanto	NOUN
kanto	kanto	kan	nto	sunod	.	NOUN
.	.	.	.	kanto	EOS	PUNCT

Sulod	sulod	sul	lod	BOS	kamo	VERB
kamo	kamo	kam	amo	Sulod	sa	PRON
sa	sa	sa	sa	kamo	akon	ADP
akon	akon	ako	kon	sa	kwarto	PRON
kwarto	kwarto	kwa	rto	akon	.	NOUN
.	.	.	.	kwarto	EOS	PUNCT

Gwa	gwa	gwa	gwa	BOS	ang	VERB
ang	ang	ang	ang	Gwa	ido	DET
ido	ido	ido	ido	ang	sa	NOUN
sa	sa	sa	sa	ido	tangkal	ADP
tangkal	tangkal	tan	kal	sa	.	NOUN
.	.	.	.	tangkal	EOS	PUNCT

Tabok	tabok	tab	bok	BOS	sila	VERB
sila	sila	sil	ila	Tabok	sa	PRON
sa	sa	sa	sa	sila	pihak	ADP
pihak	pihak	pih	hak	sa	dalan	NOUN
dalan	dalan	dal	lan	pihak	.	NOUN
.	.	.	.	dalan	EOS	PUNCT

Langoy	langoy	lan	goy	BOS	ang	VERB
ang	ang	ang	ang	Langoy	bata	DET
bata	bata	bat	ata	ang	sa	NOUN
sa	sa	sa	sa	bata	suba	ADP
suba	suba	sub	uba	sa	.	NOUN
.	.	.	.	suba	EOS	PUNCT

Saka	saka	sak	aka	BOS	si	VERB
si	si	si	si	Saka	Toto	DET
Toto	toto	tot	oto	si	sa	PROPN
sa	sa	sa	sa	Toto	bukid	ADP
bukid	bukid	buk	kid	sa	.	NOUN
.	.	.	.	bukid	EOS	PUNCT

Panaog	panaog	pan	aog	BOS	na	VERB
na	na	na	na	Panaog	kamo	PART
kamo	kamo	kam	amo	na	sa	PRON
sa	sa	sa	sa	kamo	hagdan	ADP
hagdan	hagdan	hag	dan	sa	.	NOUN
.	.	.	.	hagdan	EOS	PUNCT

Batyag	batyag	bat	yag	BOS	ko	VERB
ko	ko	ko	ko	Batyag	ang	PRON
ang	ang	ang	ang	ko	katugnaw	DET
katugnaw	katugnaw	kat	naw	ang	subong	NOUN
subong	subong	sub	ong	katugnaw	.	ADV
.	.	.	.	subong	EOS	PUNCT

Huna-huna	huna-huna	hun	una	BOS	siya	VERB
siya	siya	siy	iya	Huna-huna	sang	PRON
sang	sang	san	ang	siya	maayo	DET
maayo	maayo	maa	ayo	sang	plano	ADJ
plano	plano	pla	ano	maayo	.	NOUN
.	.	.	.	plano	EOS	PUNCT

Dumdom	dumdom	dum	dom	BOS	ko	VERB
ko	ko	ko	ko	Dumdom	ang	PRON
ang	ang	ang	ang	ko	aton	DET
aton	aton	ato	ton	ang	sumpaan	PRON
sumpaan	sumpaan	sum	aan	aton	.	NOUN
.	.	.	.	sumpaan	EOS	PUNCT

Kita	kita	kit	ita	BOS	ko	VERB
ko	ko	ko	ko	Kita	ang	PRON
ang	ang	ang	ang	ko	imo	DET
imo	imo	imo	imo	ang	itsura	PRON
itsura	itsura	its	ura	imo	.	NOUN
.	.	.	.	itsura	EOS	PUNCT

Dungog	dungog	dun	gog	BOS	ko	VERB
ko	ko	ko	ko	Dungog	ang	PRON
ang	ang	ang	ang	ko	gahod	DET
gahod	gahod	gah	hod	ang	nila	NOUN
nila	nila	nil	ila	gahod	.	PRON
.	.	.	.	nila	EOS	PUNCT

Tilaw	tilaw	til	law	BOS	ka	VERB
ka	ka	ka	ka	Tilaw	sang	PRON
sang	sang	san	ang	ka	akon	DET
akon	akon	ako	kon	sang	luto	PRON
luto	luto	lut	uto	akon	.	ADJ
.	.	.	.	luto	EOS	PUNCT

Simhot	simhot	sim	hot	BOS	niya	VERB
niya	niya	niy	iya	Simhot	ang	PRON
ang	ang	ang	ang	niya	humot	DET
humot	humot	hum	mot	ang	bulak	ADJ
bulak	bulak	bul	lak	humot	.	NOUN
.	.	.	.	bulak	EOS	PUNCT

Kapoy	kapoy	kap	poy	BOS	na	ADJ
na	na	na	na	Kapoy	ang	PART
ang	ang	ang	ang	na	akon	DET
akon	akon	ako	kon	ang	lawas	PRON
lawas	lawas	law	was	akon	.	NOUN
.	.	.	.	lawas	EOS	PUNCT

Sakit	sakit	sak	kit	BOS	ang	ADJ
ang	ang	ang	ang	Sakit	ulo	DET
ulo	ulo	ulo	ulo	ang	ni	NOUN
ni	ni	ni	ni	ulo	Maria	DET
Maria	maria	mar	ria	ni	.	PROPN
.	.	.	.	Maria	EOS	PUNCT

Hapdi	hapdi	hap	pdi	BOS	ang	ADJ
ang	ang	ang	ang	Hapdi	samad	DET
samad	samad	sam	mad	ang	sa	NOUN
sa	sa	sa	sa	samad	tiil	ADP
tiil	tiil	tii	iil	sa	.	NOUN
.	.	.	.	tiil	EOS	PUNCT

Katol	katol	kat	tol	BOS	ang	ADJ
ang	ang	ang	ang	Katol	akon	DET
akon	akon	ako	kon	ang	nga	PRON
nga	nga	nga	nga	akon	likod	PART
likod	likod	lik	kod	nga	.	NOUN
.	.	.	.	likod	EOS	PUNCT

Pula	pula	pul	ula	BOS	ang	ADJ
ang	ang	ang	ang	Pula	bibig	DET
bibig	bibig	bib	big	ang	ni	NOUN
ni	ni	ni	ni	bibig	Inday	DET
Inday	inday	ind	day	ni	.	PROPN
.	.	.	.	Inday	EOS	PUNCT

Itom	itom	ito	tom	BOS	ang	ADJ
ang	ang	ang	ang	Itom	buhok	DET
buhok	buhok	buh	hok	ang	ni	NOUN
ni	ni	ni	ni	buhok	Pedro	DET
Pedro	pedro	ped	dro	ni	.	PROPN
.	.	.	.	Pedro	EOS	PUNCT

Gamay	gamay	gam	may	BOS	ang	ADJ
ang	ang	ang	ang	Gamay	balay	DET
balay	balay	bal	lay	ang	sa	NOUN
sa	sa	sa	sa	balay	uma	ADP
uma	uma	uma	uma	sa	.	NOUN
.	.	.	.	uma	EOS	PUNCT

Malapad	malapad	mal	pad	BOS	ang	ADJ
ang	ang	ang	ang	Malapad	duta	DET
duta	duta	dut	uta	ang	ni	NOUN
ni	ni	ni	ni	duta	Juan	DET
Juan	juan	jua	uan	ni	.	PROPN
.	.	.	.	Juan	EOS	PUNCT

Matahom	matahom	mat	hom	BOS	ang	ADJ
ang	ang	ang	ang	Matahom	talan-awon	DET
talan-awon	talan-awon	tal	won	ang	sa	NOUN
sa	sa	sa	sa	talan-awon	baybay	ADP
baybay	baybay	bay	bay	sa	.	NOUN
.	.	.	.	baybay	EOS	PUNCT

Buotan	buotan	buo	tan	BOS	ang	ADJ
ang	ang	ang	ang	Buotan	bata	DET
bata	bata	bat	ata	ang	nga	NOUN
nga	nga	nga	nga	bata	lalaki	PART
lalaki	lalaki	lal	aki	nga	.	NOUN
.	.	.	.	lalaki	EOS	PUNCT

Isog	isog	iso	sog	BOS	ang	ADJ
ang	ang	ang	ang	Isog	ido	DET
ido	ido	ido	ido	ang	nga	NOUN
nga	nga	nga	nga	ido	itom	PART
itom	itom	ito	tom	nga	.	ADJ
.	.	.	.	itom	EOS	PUNCT

Mabuot	mabuot	mab	uot	BOS	ang	ADJ
ang	ang	ang	ang	Mabuot	imo	DET
imo	imo	imo	imo	ang	nga	PRON
nga	nga	nga	nga	imo	abyan	PART
abyan	abyan	aby	yan	nga	.	NOUN
.	.	.	.	abyan	EOS	PUNCT

Maalam	maalam	maa	lam	BOS	ang	ADJ
ang	ang	ang	ang	Maalam	anak	DET
anak	anak	ana	nak	ang	ni	NOUN
ni	ni	ni	ni	anak	Rosa	DET
Rosa	rosa	ros	osa	ni	.	PROPN
.	.	.	.	Rosa	EOS	PUNCT

Kugos	kugos	kug	gos	BOS	niya	VERB
niya	niya	niy	iya	Kugos	ang	PRON
ang	ang	ang	ang	niya	gamay	DET
gamay	gamay	gam	may	ang	bata	ADJ
bata	bata	bat	ata	gamay	.	NOUN
.	.	.	.	bata	EOS	PUNCT

Halok	halok	hal	lok	BOS	siya	VERB
siya	siya	siy	iya	Halok	sa	PRON
sa	sa	sa	sa	siya	iya	ADP
iya	iya	iya	iya	sa	nanay	PRON
nanay	nanay	nan	nay	iya	.	NOUN
.	.	.	.	nanay	EOS	PUNCT

Hakos	hakos	hak	kos	BOS	sila	VERB
sila	sila	sil	ila	Hakos	nga	PRON
nga	nga	nga	nga	sila	duha	PART
duha	duha	duh	uha	nga	didto	NOUN
didto	didto	did	dto	duha	.	ADV
.	.	.	.	didto	EOS	PUNCT

Tindog	tindog	tin	dog	BOS	kamo	VERB
kamo	kamo	kam	amo	Tindog	tanan	PRON
tanan	tanan	tan	nan	kamo	sa	NOUN
sa	sa	sa	sa	tanan	atubang	ADP
atubang	atubang	atu	ang	sa	.	NOUN
.	.	.	.	atubang	EOS	PUNCT

Pungko	pungko	pun	gko	BOS	ka	VERB
ka	ka	ka	ka	Pungko	sa	PRON
sa	sa	sa	sa	ka	daan	ADP
daan	daan	daa	aan	sa	bangko	ADJ
bangko	bangko	ban	gko	daan	.	NOUN
.	.	.	.	bangko	EOS	PUNCT

Higda	higda	hig	gda	BOS	ka	VERB
ka	ka	ka	ka	Higda	sa	PRON
sa	sa	sa	sa	ka	humok	ADP
humok	humok	hum	mok	sa	katre	ADJ
katre	katre	kat	tre	humok	.	NOUN
.	.	.	.	katre	EOS	PUNCT

Tulog	tulog	tul	log	BOS	na	VERB
na	na	na	na	Tulog	ang	PART
ang	ang	ang	ang	na	gamay	DET
gamay	gamay	gam	may	ang	lapsag	ADJ
lapsag	lapsag	lap	sag	gamay	.	NOUN
.	.	.	.	lapsag	EOS	PUNCT

Bugtaw	bugtaw	bug	taw	BOS	na	VERB
na	na	na	na	Bugtaw	kamo	PART
kamo	kamo	kam	amo	na	nga	PRON
nga	nga	nga	nga	kamo	tanan	PART
tanan	tanan	tan	nan	nga	.	NOUN
.	.	.	.	tanan	EOS	PUNCT

Pangamuyo	pangamuyo	pan	uyo	BOS	kamo	VERB
kamo	kamo	kam	amo	Pangamuyo	bago	PRON
bago	bago	bag	ago	kamo	mag	ADP
mag	mag	mag	mag	bago	tulog	PART
tulog	tulog	tul	log	mag	.	VERB
.	.	.	.	tulog	EOS	PUNCT

Simba	simba	sim	mba	BOS	sila	VERB
sila	sila	sil	ila	Simba	kada	PRON
kada	kada	kad	ada	sila	Domingo	DET
Domingo	domingo	dom	ngo	kada	aga	NOUN
aga	aga	aga	aga	Domingo	.	NOUN
.	.	.	.	aga	EOS	PUNCT

Agsursurat	agsursurat	ags	rat	BOS	ti	VERB
ti	ti	ti	ti	Agsursurat	ubing	DET
ubing	ubing	ubi	ing	ti	iti	NOUN
iti	iti	iti	iti	ubing	surat	PREP
surat	surat	sur	rat	iti	.	NOUN
.	.	.	.	surat	EOS	PUNCT

Nagbasa	nagbasa	nag	asa	BOS	ti	VERB
ti	ti	ti	ti	Nagbasa	babai	DET
babai	babai	bab	bai	ti	iti	NOUN
iti	iti	iti	iti	babai	libro	PREP
libro	libro	lib	bro	iti	.	NOUN
.	.	.	.	libro	EOS	PUNCT

Agdaldaliasas	agdaldaliasas	agd	sas	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agdaldaliasas	ubbing	DET
ubbing	ubbing	ubb	ing	dagiti	iti	NOUN
iti	iti	iti	iti	ubbing	hardin	PREP
hardin	hardin	har	din	iti	.	NOUN
.	.	.	.	hardin	EOS	PUNCT

Nangisurat	nangisurat	nan	rat	BOS	ti	VERB
ti	ti	ti	ti	Nangisurat	maestro	DET
maestro	maestro	mae	tro	ti	iti	NOUN
iti	iti	iti	iti	maestro	pisara	PREP
pisara	pisara	pis	ara	iti	.	NOUN
.	.	.	.	pisara	EOS	PUNCT

Agkankanta	agkankanta	agk	nta	BOS	ti	VERB
ti	ti	ti	ti	Agkankanta	agtutubo	DET
agtutubo	agtutubo	agt	ubo	ti	iti	NOUN
iti	iti	iti	iti	agtutubo	entablado	PREP
entablado	entablado	ent	ado	iti	.	NOUN
.	.	.	.	entablado	EOS	PUNCT

Nangala	nangala	nan	ala	BOS	ti	VERB
